19	19	19	19	19	19	43	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	37	19	19	19	19	19	19	19	19	19	19	19	40	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	67	68	68	68	68	68	68	68	33	36	36	36	36	36	36	36	36	36	36	36	39	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	43	90	90	90	90	90	90	90	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	18	12	12	12	12	12	12	12	17	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	41	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	17	90	90	90	90	90	90	90	90	90	90	90	90			90	90	90	14	12	12	12	12	12	12	12	13	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	17	90	90	90	90	90	90	90	90	90	90	90			90	90	14	13	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	17	90	90	90	90	90	90	0	90	90	90			90	14	13	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	12	12	12	12	12	22	68	68	68	67	68	21	12	13	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	23	90	90	90	66	90	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	23	90	90	90	66	90	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	23	90	90	90	66	90	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	23	90	90	90	66	90	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	12	12	12	12	12	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
